"id_student","code_module","code_presentation","gender","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","module_presentation_length","date_registration","Exam_score","TMA_score","CMA_score","click_before_course","click_Q1","click_Q2","click_Q3","click_Q4","homepage","quiz","page","oucontent ","subpage","resource","oucollaborate","url","glossary","externalquiz","ouwiki","questionnaire","dataplus","final_result"
252073,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,120,"N",269,-5,0,49,0,4,316,143,238,164,170,0,0,455,139,25,0,42,0,0,0,0,3,"Pass"
2521865,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"Y",269,-50,0,63.8,0,319,1025,1289,724,588,678,0,0,1069,121,29,2,58,0,0,0,0,4,"Pass"
2522927,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-140,0,68.4,0,1018,1325,521,710,903,1056,0,0,1593,241,23,0,139,0,0,0,0,15,"Pass"
2540168,"Social Science","2014J","F","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-46,0,43.3333333333333,0,256,468,28,70,97,171,0,0,513,88,10,0,27,0,0,0,0,0,"Withdrawn"
254625,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",269,-50,0,82.8,0,216,613,356,297,505,338,0,0,1170,122,12,0,89,0,0,0,0,7,"Distinction"
2546445,"Social Science","2014J","M","HE Qualification","High(60-100%)","55<=",0,60,"N",269,-30,0,73,0,543,1827,2,0,0,445,0,0,1008,147,40,3,101,0,0,0,0,3,"Withdrawn"
2551797,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-46,0,63.2,0,223,219,55,35,162,107,0,0,94,41,43,0,2,0,0,0,0,6,"Pass"
2551932,"Social Science","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",269,-38,0,50,0,28,273,166,72,0,105,0,0,268,19,12,0,7,0,0,0,0,0,"Withdrawn"
2569324,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",1,60,"N",269,-10,0,71.2,0,23,178,74,85,107,106,0,0,274,38,14,0,0,0,0,0,0,0,"Pass"
2574990,"Social Science","2014J","F","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-42,0,56.4,0,398,626,273,384,174,437,0,0,572,263,12,9,188,9,0,0,0,7,"Fail"
2576122,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","35-55",1,60,"N",269,-137,0,64,0,2,9,0,0,0,8,0,0,2,1,0,0,0,0,0,0,0,0,"Fail"
2578676,"Social Science","2014J","M","Lower Than A Level","Low(0-30%)","35-55",0,120,"N",269,-156,0,70,0,180,457,193,215,215,378,0,0,502,103,14,0,68,0,0,0,0,3,"Pass"
2581477,"Social Science","2014J","F","Lower Than A Level","Middle(30-60%)","35-55",0,60,"N",269,-109,0,49.2,0,800,1654,780,1745,977,1181,0,0,1162,171,97,1,57,10,0,0,0,32,"Pass"
2584873,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",269,-28,0,64,0,51,632,90,379,291,361,0,0,553,104,31,1,38,0,0,0,0,0,"Pass"
258587,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",269,-109,0,80.6,0,969,1497,1117,1371,1655,1315,0,0,3976,443,32,0,280,0,0,0,0,21,"Distinction"
2595841,"Social Science","2014J","F","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-87,0,56.8,0,161,424,160,74,150,210,0,0,502,30,9,1,8,0,0,0,0,0,"Fail"
2596621,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","55<=",0,60,"N",269,-144,0,72,0,846,2513,1396,1701,1193,836,0,0,1781,165,33,2,35,1,0,0,0,31,"Pass"
2601889,"Social Science","2014J","M","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-49,0,82,0,343,833,406,403,488,371,0,0,1032,97,16,1,52,0,0,0,0,8,"Pass"
2602338,"Social Science","2014J","F","Lower Than A Level","Low(0-30%)","35-55",0,120,"N",269,10,0,72.5,0,0,561,107,130,18,157,0,0,424,73,4,0,35,0,0,0,0,4,"Fail"
260355,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","35-55",1,120,"N",269,-156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
260623,"Social Science","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",269,-28,0,70.2,0,76,612,122,175,193,295,0,0,504,75,4,0,43,0,0,0,0,0,"Pass"
2606802,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-37,0,29,0,1,95,95,61,54,70,0,0,167,42,5,2,13,0,0,0,0,0,"Fail"
26192,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-38,0,86.2,0,241,860,344,471,307,525,0,0,1150,250,8,0,162,0,0,0,0,9,"Distinction"
2624961,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-23,0,62.6,0,2,214,40,48,61,77,0,0,153,55,2,1,7,0,0,0,0,0,"Fail"
2630087,"Social Science","2014J","F","Lower Than A Level","High(60-100%)","35-55",0,210,"N",269,-49,0,0,0,90,0,0,0,0,25,0,0,39,10,4,0,1,0,0,0,0,0,"Withdrawn"
263251,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-73,0,74,0,129,1226,397,394,339,344,0,0,991,87,31,0,42,1,0,0,0,6,"Pass"
2633226,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-46,0,54,0,252,229,248,78,237,167,0,0,683,39,87,0,11,0,0,0,0,0,"Pass"
263543,"Social Science","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-56,0,79.6,0,110,533,343,240,368,372,0,0,785,166,19,0,137,0,0,0,0,2,"Pass"
2642616,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","35-55",0,90,"N",269,-56,0,57.2,0,324,471,276,255,477,498,0,0,617,202,59,0,23,4,0,0,0,13,"Pass"
2642935,"Social Science","2014J","F","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-128,0,83.4,0,759,1086,754,929,857,797,0,0,1320,245,18,3,174,0,0,0,0,21,"Distinction"
2648611,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",269,-155,0,77.6,0,180,470,288,213,362,418,0,0,912,44,23,1,8,1,0,0,0,4,"Pass"
2649800,"Social Science","2014J","M","Lower Than A Level","Middle(30-60%)","35-55",0,60,"N",269,-153,0,64.8,0,105,235,430,316,163,224,0,0,908,57,14,0,32,0,0,0,0,0,"Pass"
2654628,"Social Science","2014J","F","Lower Than A Level","High(60-100%)","35-55",1,60,"N",269,-35,0,71.6,0,280,867,102,36,83,177,0,0,1065,67,11,0,5,0,0,0,0,0,"Pass"
266524,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,240,"N",269,-134,0,53.8,0,52,145,39,43,80,104,0,0,114,38,28,0,0,0,0,0,0,0,"Pass"
2677624,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,90,"N",269,-59,0,69.6,0,193,377,155,132,301,148,0,0,633,130,14,0,34,1,0,0,0,0,"Pass"
2680312,"Social Science","2014J","M","HE Qualification","High(60-100%)","55<=",0,60,"N",269,-44,0,78.8,0,202,1456,877,997,1434,876,0,0,2502,256,22,0,125,0,0,0,0,8,"Pass"
268733,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",1,120,"N",269,-10,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"Fail"
2688166,"Social Science","2014J","M","Lower Than A Level","Middle(30-60%)","35-55",0,60,"N",269,-56,0,59.5,0,0,490,55,44,91,162,0,0,341,60,8,0,24,0,0,0,0,0,"Pass"
2690062,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,120,"N",269,-25,0,58,0,27,230,0,0,0,52,0,0,139,40,4,0,4,0,0,0,0,0,"Withdrawn"
2692514,"Social Science","2014J","M","Lower Than A Level","Low(0-30%)","35-55",0,120,"N",269,-44,0,78.2,0,859,2411,840,1231,1320,1887,0,0,410,103,32,0,0,0,0,0,0,3,"Pass"
2694788,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,180,"Y",269,-92,0,35.3333333333333,0,24,53,20,3,0,42,0,0,29,21,4,0,0,0,0,0,0,0,"Fail"
273346,"Social Science","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-155,0,81.8,0,311,553,397,380,439,615,0,0,936,151,20,0,99,0,0,0,0,17,"Pass"
274947,"Social Science","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,120,"N",269,-43,0,54,0,2,189,20,15,25,70,0,0,88,31,5,0,0,0,0,0,0,0,"Withdrawn"
275674,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-155,0,45,0,469,1027,569,25,0,493,0,0,1032,161,11,0,115,1,0,0,0,6,"Withdrawn"
275792,"Social Science","2014J","F","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-37,0,73,0,49,197,86,140,133,155,0,0,312,63,19,2,4,0,0,0,0,0,"Pass"
277123,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-20,0,46,0,86,278,46,85,42,120,0,0,282,64,5,0,32,0,0,0,0,0,"Fail"
277880,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","0-35",1,120,"N",269,-108,0,67.6666666666667,0,3,2,0,7,0,10,0,0,1,1,0,0,0,0,0,0,0,0,"Withdrawn"
28061,"Social Science","2014J","M","Lower Than A Level","Middle(30-60%)","35-55",0,60,"N",269,-130,0,77.6,0,349,497,250,222,272,395,0,0,559,170,29,5,110,0,0,0,0,7,"Pass"
281077,"Social Science","2014J","F","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-103,0,72.4,0,99,440,127,107,122,253,0,0,277,124,60,0,43,0,0,0,0,0,"Pass"
281636,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-73,0,83,0,394,925,301,287,775,520,0,0,1385,234,67,0,115,0,0,0,0,1,"Pass"
285315,"Social Science","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-36,0,86.2,0,17,637,181,89,233,219,0,0,628,132,22,0,47,3,0,0,0,0,"Pass"
287040,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,90,"N",269,-155,0,72.8,0,334,600,287,423,623,390,0,0,1183,144,56,0,53,0,0,0,0,6,"Pass"
287204,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-79,0,73.6,0,70,963,290,150,372,319,0,0,954,112,53,0,8,0,0,0,0,0,"Pass"
287210,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-156,0,73.4,0,761,883,755,426,450,752,0,0,2072,236,15,0,116,0,0,0,0,16,"Pass"
288994,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",269,-10,0,0,0,9,125,0,0,0,13,0,0,97,2,1,0,0,0,0,0,0,0,"Fail"
289449,"Social Science","2014J","M","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-122,0,75.2,0,228,391,217,378,122,260,0,0,869,41,43,1,13,0,0,0,0,8,"Pass"
290164,"Social Science","2014J","F","HE Qualification","Middle(30-60%)","35-55",0,60,"N",269,-88,0,66,0,488,1880,1194,1043,1200,1138,0,0,1672,200,65,4,94,5,0,0,0,43,"Pass"
292525,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-52,0,84.6,0,1,127,51,71,61,51,0,0,196,50,10,0,4,0,0,0,0,0,"Pass"
292775,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-35,0,81.6,0,262,596,445,344,212,400,0,0,955,161,21,0,86,0,0,0,0,3,"Pass"
293824,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-50,0,60,0,1186,2866,1551,1412,886,2116,0,0,1445,202,28,3,107,0,0,0,0,8,"Pass"
294496,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,60,"Y",269,-147,0,80.6,0,186,477,131,232,396,428,0,0,539,167,18,0,92,0,0,0,0,0,"Pass"
294655,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-49,0,77.6,0,107,791,348,297,676,230,0,0,1485,112,21,1,1,1,0,0,0,0,"Fail"
295060,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-66,0,67,0,76,277,171,130,443,284,0,0,126,139,90,0,10,0,0,0,0,0,"Fail"
295075,"Social Science","2014J","M","HE Qualification","High(60-100%)","55<=",0,60,"N",269,-114,0,64,0,107,89,382,428,636,175,0,0,1192,25,9,0,0,0,0,0,0,9,"Pass"
296424,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-84,0,77.2,0,368,547,279,340,161,354,0,0,1114,65,8,0,9,0,0,0,0,4,"Pass"
298034,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,120,"N",269,-49,0,72.8,0,58,611,510,364,138,261,0,0,1006,79,15,2,22,0,0,0,0,14,"Fail"
298838,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-66,0,79.2,0,130,577,340,284,273,321,0,0,910,90,22,0,20,0,0,0,0,6,"Pass"
301967,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-35,0,52.8,0,1,80,26,24,62,48,0,0,72,51,15,0,7,0,0,0,0,0,"Pass"
302476,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-156,0,85.2,0,122,627,335,322,360,353,0,0,1054,170,15,1,122,0,0,0,0,6,"Distinction"
303521,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",269,-108,0,80.4,0,130,888,404,1881,3860,653,0,0,5914,188,69,0,70,0,0,0,0,6,"Pass"
303985,"Social Science","2014J","F","HE Qualification","High(60-100%)","0-35",1,60,"N",269,-24,0,74.8,0,0,263,5,85,28,82,0,0,157,69,11,0,12,0,0,0,0,0,"Pass"
304465,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-135,0,75.6,0,192,1089,706,607,959,462,0,0,2142,148,65,0,61,1,0,0,0,5,"Pass"
306646,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-22,0,52.8,0,0,61,26,21,36,34,0,0,42,35,2,0,7,0,0,0,0,0,"Pass"
309142,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-38,0,66,0,44,162,83,118,153,117,0,0,277,33,13,0,8,0,0,0,0,0,"Pass"
310412,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-81,0,76,0,91,784,564,509,391,328,0,0,1760,41,18,0,0,0,0,0,0,9,"Pass"
311235,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-123,0,65.8,0,94,370,112,255,337,215,0,0,447,72,17,7,40,1,0,0,0,1,"Pass"
311659,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",269,2,0,0,0,0,111,0,0,1,16,0,0,81,8,0,0,2,0,0,0,0,0,"Fail"
313937,"Social Science","2014J","M","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-32,0,80.8,0,248,1963,1228,1656,1870,1874,0,0,2644,287,120,0,140,0,0,0,0,21,"Pass"
315076,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-22,0,68.6,0,204,385,268,147,431,297,0,0,740,97,20,1,51,1,0,0,0,9,"Pass"
315744,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-53,0,82.4,0,791,1237,800,872,874,573,0,0,2821,120,53,0,42,2,0,0,0,9,"Distinction"
31600,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-52,0,54.8,0,90,182,14,75,68,67,0,0,104,27,3,0,2,0,0,0,0,0,"Pass"
323370,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",269,-53,0,75.2,0,213,708,409,362,449,384,0,0,1165,178,71,0,56,0,0,0,0,25,"Pass"
323805,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,180,"N",269,-144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
328024,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",269,-45,0,55.8,0,285,951,338,660,210,534,0,0,1443,91,9,0,48,0,0,0,0,17,"Pass"
328734,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,180,"N",269,-144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
329659,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"Y",269,-128,0,49.8,0,80,252,97,46,12,117,0,0,256,39,19,0,5,1,0,0,0,0,"Fail"
330594,"Social Science","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",269,-14,0,59.6,0,128,529,76,167,143,380,0,0,415,86,14,0,47,0,0,0,0,1,"Pass"
331358,"Social Science","2014J","F","HE Qualification","High(60-100%)","35-55",1,60,"N",269,-150,0,84.8,0,34,514,882,1399,1383,772,0,0,860,247,49,5,129,4,0,0,0,24,"Distinction"
332884,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-29,0,82.2,0,105,383,203,433,524,337,0,0,982,147,51,0,88,0,0,0,0,9,"Pass"
334441,"Social Science","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-154,0,39.8,0,33,146,26,36,42,143,0,0,85,40,8,0,1,1,0,0,0,0,"Fail"
335247,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-29,0,70.2,0,51,116,122,88,227,151,0,0,168,98,23,0,13,0,0,0,0,0,"Pass"
335764,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",1,60,"N",269,-108,0,87.2,0,311,169,208,351,603,417,0,0,387,119,17,0,50,0,0,0,0,0,"Pass"
337748,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",269,-70,0,44,0,58,35,0,0,0,23,0,0,27,7,7,0,0,0,0,0,0,0,"Withdrawn"
338407,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-67,0,73.8,0,41,121,36,21,51,49,0,0,143,18,12,0,1,0,0,0,0,0,"Pass"
341876,"Social Science","2014J","M","HE Qualification","Low(0-30%)","0-35",0,120,"N",269,-155,0,68.5,0,500,1210,74,0,0,291,0,0,340,32,49,2,8,4,0,0,0,5,"Withdrawn"
342007,"Social Science","2014J","F","HE Qualification","High(60-100%)","0-35",1,60,"N",269,-130,0,83.8,0,33,536,499,380,850,325,0,0,1334,159,39,1,104,0,0,0,0,14,"Pass"
345440,"Social Science","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-46,0,73.8,0,16,79,23,28,19,38,0,0,101,18,7,0,1,0,0,0,0,0,"Pass"
346118,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","35-55",0,120,"N",269,-148,0,72.6,0,125,165,123,68,219,153,0,0,214,82,13,0,10,0,0,0,0,0,"Pass"
348275,"Social Science","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,120,"N",269,-103,0,61.5,0,24,477,44,0,0,196,0,0,170,70,15,0,28,0,0,0,0,1,"Withdrawn"
348807,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-22,0,76.6,0,63,185,67,56,54,112,0,0,213,32,6,3,2,0,0,0,0,0,"Pass"
350156,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",269,-50,0,52.2,0,98,96,107,156,103,78,0,0,293,112,41,0,1,0,0,0,0,0,"Pass"
350939,"Social Science","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-124,0,69.6,0,64,542,338,225,258,309,0,0,778,101,16,0,70,1,0,0,0,3,"Pass"
351336,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-130,0,64.6,0,164,320,104,171,185,304,0,0,291,55,15,0,9,0,0,0,0,0,"Pass"
353665,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-51,0,64.6,0,38,121,84,42,113,96,0,0,108,60,11,0,12,0,0,0,0,0,"Pass"
354170,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-124,0,58,0,427,197,85,117,119,296,0,0,291,95,11,0,7,1,0,0,0,1,"Fail"
356170,"Social Science","2014J","M","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-149,0,71.5,0,0,266,120,85,297,67,0,0,607,47,5,0,1,0,0,0,0,3,"Pass"
358182,"Social Science","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,120,"N",269,-96,0,75,0,206,440,240,532,483,361,0,0,1190,112,34,0,47,0,0,0,0,0,"Pass"
364957,"Social Science","2014J","F","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-37,0,59.6,0,310,699,315,180,134,412,0,0,734,144,46,0,48,5,0,0,0,0,"Pass"
369834,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-74,0,73.6,0,92,477,226,264,206,343,0,0,655,98,14,0,40,0,0,0,0,4,"Withdrawn"
371710,"Social Science","2014J","M","HE Qualification","Low(0-30%)","0-35",0,60,"N",269,-128,0,81.6,0,131,1670,573,404,182,526,0,0,1763,99,9,3,11,0,0,0,0,0,"Pass"
373872,"Social Science","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-25,0,65.6,0,126,774,116,322,190,270,0,0,949,111,10,4,64,0,0,0,0,10,"Pass"
375646,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",269,-38,0,75.6,0,0,186,91,31,298,93,0,0,208,49,8,0,14,0,0,0,0,0,"Pass"
377546,"Social Science","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"Y",269,-37,0,83,0,77,438,356,345,444,300,0,0,943,76,24,0,6,0,0,0,0,11,"Distinction"
381642,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-88,0,78.8,0,107,484,258,317,124,310,0,0,684,161,1,0,105,0,0,0,0,12,"Withdrawn"
382095,"Social Science","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",269,-88,0,76.6,0,141,672,482,580,517,554,0,0,642,104,6,0,25,0,0,0,0,5,"Pass"
383180,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-88,0,72,0,216,322,107,12,0,150,0,0,447,23,12,4,4,0,0,0,0,0,"Withdrawn"
383600,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-32,0,78.6,0,0,243,116,136,230,144,0,0,450,88,6,0,9,0,0,0,0,3,"Pass"
383723,"Social Science","2014J","M","HE Qualification","High(60-100%)","55<=",0,60,"N",269,-113,0,80.2,0,1034,1893,1437,1536,1632,965,0,0,2461,274,49,2,174,0,0,0,0,30,"Pass"
384203,"Social Science","2014J","M","HE Qualification","Low(0-30%)","0-35",0,120,"N",269,-155,0,75.4,0,850,2588,322,552,872,1636,0,0,1093,156,26,0,22,0,0,0,0,4,"Pass"
384725,"Social Science","2014J","F","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-137,0,80.4,0,505,2086,863,641,582,803,0,0,1287,141,51,0,63,0,0,0,0,3,"Pass"
387533,"Social Science","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,60,"N",269,-50,0,55,0,395,119,434,145,3,228,0,0,592,41,6,0,17,0,0,0,0,0,"Fail"
387954,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-150,0,0,0,228,304,0,0,0,86,0,0,113,15,4,1,7,0,0,0,0,0,"Withdrawn"
388147,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","35-55",0,300,"N",269,-84,0,40,0,34,300,107,0,0,89,0,0,177,35,5,0,17,0,0,0,0,3,"Fail"
390890,"Social Science","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",1,90,"N",269,-31,0,68,0,75,112,28,37,106,115,0,0,136,26,17,0,13,0,0,0,0,0,"Pass"
391249,"Social Science","2014J","M","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-25,0,82.2,0,185,1309,543,366,245,629,0,0,1449,58,14,0,4,0,0,0,0,0,"Distinction"
396599,"Social Science","2014J","F","Lower Than A Level","High(60-100%)","0-35",0,120,"Y",269,-67,0,54.25,0,305,430,139,165,0,219,0,0,496,68,22,3,53,0,0,0,0,0,"Fail"
396655,"Social Science","2014J","F","Lower Than A Level","Middle(30-60%)","0-35",0,180,"Y",269,-37,0,40.2,0,3,154,66,87,152,127,0,0,160,62,14,1,1,0,0,0,0,0,"Fail"
398171,"Social Science","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",269,-42,0,69.2,0,158,453,384,176,166,443,0,0,644,46,12,0,8,0,0,0,0,0,"Pass"
398349,"Social Science","2014J","F","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-108,0,79.8,0,222,1296,984,810,983,918,0,0,1371,314,66,0,123,0,0,0,0,3,"Pass"
400147,"Social Science","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-154,0,59.2,0,11,141,67,78,41,60,0,0,183,53,4,0,9,0,0,0,0,0,"Pass"
400682,"Social Science","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-115,0,52.6,0,161,422,179,153,669,214,0,0,1127,43,17,0,3,0,0,0,0,8,"Pass"
401404,"Social Science","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,180,"N",269,-58,0,75.6,0,94,529,106,153,444,443,0,0,652,101,13,0,37,0,0,0,0,1,"Pass"
